state,date,outcome,population
Nebraska,2020-04-18,356,1941443.2
Nebraska,2020-04-25,353,1941611.85205479
Nebraska,2020-05-02,347,1941780.50410959
Nebraska,2020-05-09,339,1941949.15616438
Nebraska,2020-05-16,355,1942117.80821918
Nebraska,2020-05-23,352,1942286.46027397
Nebraska,2020-05-30,376,1942455.11232877
Nebraska,2020-06-06,319,1942623.76438356
Nebraska,2020-06-13,304,1942792.41643836
Nebraska,2020-06-20,319,1942961.06849315
Nevada,2017-01-14,561,2945813.33972603
Nevada,2017-01-21,534,2946817.15890411
Nevada,2017-01-28,559,2947820.97808219
Nevada,2017-02-04,524,2948824.79726027
Nevada,2017-02-11,522,2949828.61643836
Nevada,2017-02-18,509,2950832.43561644
Nevada,2017-02-25,511,2951836.25479452
Nevada,2017-03-04,515,2952840.0739726
Nevada,2017-03-11,489,2953843.89315068
Nevada,2017-03-18,547,2954847.71232877
Nevada,2017-03-25,496,2955851.53150685
Nevada,2017-04-01,485,2956855.35068493
Nevada,2017-04-08,478,2957859.16986301
Nevada,2017-04-15,508,2958862.9890411
Nevada,2017-04-22,507,2959866.80821918
Nevada,2017-04-29,500,2960870.62739726
Nevada,2017-05-06,492,2961874.44657534
Nevada,2017-05-13,488,2962878.26575342
Nevada,2017-05-20,469,2963882.08493151
Nevada,2017-05-27,487,2964885.90410959
Nevada,2017-06-03,488,2965889.72328767
Nevada,2017-06-10,472,2966893.54246575
Nevada,2017-06-17,501,2967897.36164384
Nevada,2017-06-24,503,2968901.18082192
Nevada,2017-07-01,509,2969905
Nevada,2017-07-08,490,2971006.51232877
Nevada,2017-07-15,513,2972108.02465753
Nevada,2017-07-22,432,2973209.5369863
Nevada,2017-07-29,442,2974311.04931507
Nevada,2017-08-05,450,2975412.56164384
Nevada,2017-08-12,443,2976514.0739726
Nevada,2017-08-19,414,2977615.58630137
Nevada,2017-08-26,411,2978717.09863014
Nevada,2017-09-02,502,2979818.6109589
Nevada,2017-09-09,440,2980920.12328767
Nevada,2017-09-16,445,2982021.63561644
Nevada,2017-09-23,448,2983123.14794521
Nevada,2017-09-30,483,2984224.66027397
Nevada,2017-10-07,512,2985326.17260274
Nevada,2017-10-14,461,2986427.68493151
Nevada,2017-10-21,455,2987529.19726027
Nevada,2017-10-28,493,2988630.70958904
Nevada,2017-11-04,466,2989732.22191781
Nevada,2017-11-11,444,2990833.73424658
Nevada,2017-11-18,468,2991935.24657534
Nevada,2017-11-25,485,2993036.75890411
Nevada,2017-12-02,508,2994138.27123288
Nevada,2017-12-09,485,2995239.78356164
Nevada,2017-12-16,538,2996341.29589041
Nevada,2017-12-23,559,2997442.80821918
Nevada,2017-12-30,564,2998544.32054795
Nevada,2018-01-06,600,2999645.83287671
Nevada,2018-01-13,622,3000747.34520548
Nevada,2018-01-20,577,3001848.85753425
Nevada,2018-01-27,550,3002950.36986301
Nevada,2018-02-03,521,3004051.88219178
Nevada,2018-02-10,531,3005153.39452055
Nevada,2018-02-17,485,3006254.90684931
Nevada,2018-02-24,502,3007356.41917808
Nevada,2018-03-03,525,3008457.93150685
Nevada,2018-03-10,519,3009559.44383562
Nevada,2018-03-17,550,3010660.95616438
Nevada,2018-03-24,499,3011762.46849315
Nevada,2018-03-31,489,3012863.98082192
Nevada,2018-04-07,507,3013965.49315068
Nevada,2018-04-14,498,3015067.00547945
Nevada,2018-04-21,474,3016168.51780822
Nevada,2018-04-28,500,3017270.03013699
Nevada,2018-05-05,468,3018371.54246575
Nevada,2018-05-12,460,3019473.05479452
Nevada,2018-05-19,449,3020574.56712329
Nevada,2018-05-26,468,3021676.07945205
Nevada,2018-06-02,493,3022777.59178082
Nevada,2018-06-09,500,3023879.10410959
Nevada,2018-06-16,483,3024980.61643836
Nevada,2018-06-23,495,3026082.12876712
Nevada,2018-06-30,522,3027183.64109589
Nevada,2018-07-07,476,3028209.19178082
Nevada,2018-07-14,459,3029222.08219178
Nevada,2018-07-21,500,3030234.97260274
Nevada,2018-07-28,474,3031247.8630137
Nevada,2018-08-04,490,3032260.75342466
Nevada,2018-08-11,436,3033273.64383562
Nevada,2018-08-18,471,3034286.53424658
Nevada,2018-08-25,446,3035299.42465753
Nevada,2018-09-01,474,3036312.31506849
Nevada,2018-09-08,455,3037325.20547945
Nevada,2018-09-15,472,3038338.09589041
Nevada,2018-09-22,447,3039350.98630137
Nevada,2018-09-29,432,3040363.87671233
Nevada,2018-10-06,442,3041376.76712329
Nevada,2018-10-13,466,3042389.65753425
Nevada,2018-10-20,451,3043402.54794521
Nevada,2018-10-27,439,3044415.43835616
Nevada,2018-11-03,471,3045428.32876712
Nevada,2018-11-10,491,3046441.21917808
Nevada,2018-11-17,480,3047454.10958904
Nevada,2018-11-24,478,3048467
Nevada,2018-12-01,506,3049479.89041096
Nevada,2018-12-08,466,3050492.78082192
Nevada,2018-12-15,501,3051505.67123288
Nevada,2018-12-22,512,3052518.56164384
Nevada,2018-12-29,475,3053531.45205479
Nevada,2019-01-05,537,3054544.34246575
Nevada,2019-01-12,544,3055557.23287671
Nevada,2019-01-19,563,3056570.12328767
Nevada,2019-01-26,506,3057583.01369863
Nevada,2019-02-02,542,3058595.90410959
Nevada,2019-02-09,570,3059608.79452055
Nevada,2019-02-16,518,3060621.68493151
Nevada,2019-02-23,519,3061634.57534247
Nevada,2019-03-02,599,3062647.46575342
Nevada,2019-03-09,548,3063660.35616438
Nevada,2019-03-16,512,3064673.24657534
Nevada,2019-03-23,537,3065686.1369863
Nevada,2019-03-30,500,3066699.02739726
Nevada,2019-04-06,546,3067711.91780822
Nevada,2019-04-13,517,3068724.80821918
Nevada,2019-04-20,525,3069737.69863014
Nevada,2019-04-27,543,3070750.5890411
Nevada,2019-05-04,520,3071763.47945205
Nevada,2019-05-11,491,3072776.36986301
Nevada,2019-05-18,491,3073789.26027397
Nevada,2019-05-25,477,3074802.15068493
Nevada,2019-06-01,467,3075815.04109589
Nevada,2019-06-08,508,3076827.93150685
Nevada,2019-06-15,525,3077840.82191781
Nevada,2019-06-22,490,3078853.71232877
Nevada,2019-06-29,481,3079866.60273973
Nevada,2019-07-06,485,3080879.49315068
Nevada,2019-07-13,495,3081892.38356164
Nevada,2019-07-20,498,3082905.2739726
Nevada,2019-07-27,441,3083918.16438356
Nevada,2019-08-03,510,3084931.05479452
Nevada,2019-08-10,483,3085943.94520548
Nevada,2019-08-17,483,3086956.83561644
Nevada,2019-08-24,483,3087969.7260274
Nevada,2019-08-31,478,3088982.61643836
Nevada,2019-09-07,477,3089995.50684932
Nevada,2019-09-14,485,3091008.39726027
Nevada,2019-09-21,475,3092021.28767123
Nevada,2019-09-28,497,3093034.17808219
Nevada,2019-10-05,471,3094047.06849315
Nevada,2019-10-12,526,3095059.95890411
Nevada,2019-10-19,420,3096072.84931507
Nevada,2019-10-26,465,3097085.73972603
Nevada,2019-11-02,492,3098098.63013699
Nevada,2019-11-09,513,3099111.52054795
Nevada,2019-11-16,508,3100124.4109589
Nevada,2019-11-23,513,3101137.30136986
Nevada,2019-11-30,501,3102150.19178082
Nevada,2019-12-07,498,3103163.08219178
Nevada,2019-12-14,514,3104175.97260274
Nevada,2019-12-21,527,3105188.8630137
Nevada,2019-12-28,540,3106201.75342466
Nevada,2020-01-04,521,3107214.64383562
Nevada,2020-01-11,562,3108227.53424658
Nevada,2020-01-18,610,3109240.42465753
Nevada,2020-01-25,582,3110253.31506849
Nevada,2020-02-01,536,3111266.20547945
Nevada,2020-02-08,585,3112279.09589041
Nevada,2020-02-15,533,3113291.98630137
Nevada,2020-02-22,551,3114304.87671233
Nevada,2020-02-29,549,3115317.76712329
Nevada,2020-03-07,541,3116330.65753425
Nevada,2020-03-14,519,3117343.54794521
Nevada,2020-03-21,513,3118356.43835616
Nevada,2020-03-28,541,3119369.32876712
Nevada,2020-04-04,596,3120382.21917808
Nevada,2020-04-11,589,3121395.10958904
Nevada,2020-04-18,551,3122408
Nevada,2020-04-25,564,3123420.89041096
Nevada,2020-05-02,546,3124433.78082192
Nevada,2020-05-09,546,3125446.67123288
Nevada,2020-05-16,520,3126459.56164384
Nevada,2020-05-23,522,3127472.45205479
Nevada,2020-05-30,520,3128485.34246575
Nevada,2020-06-06,526,3129498.23287671
Nevada,2020-06-13,492,3130511.12328767
Nevada,2020-06-20,311,3131524.01369863
New Hampshire,2017-01-14,274,1345804.42465753
New Hampshire,2017-01-21,244,1345928.69863014
New Hampshire,2017-01-28,241,1346052.97260274
New Hampshire,2017-02-04,250,1346177.24657534
New Hampshire,2017-02-11,259,1346301.52054795
New Hampshire,2017-02-18,262,1346425.79452055
New Hampshire,2017-02-25,250,1346550.06849315
New Hampshire,2017-03-04,247,1346674.34246575
New Hampshire,2017-03-11,276,1346798.61643836
New Hampshire,2017-03-18,233,1346922.89041096
New Hampshire,2017-03-25,229,1347047.16438356
New Hampshire,2017-04-01,234,1347171.43835616
New Hampshire,2017-04-08,245,1347295.71232877
New Hampshire,2017-04-15,219,1347419.98630137
New Hampshire,2017-04-22,250,1347544.26027397
New Hampshire,2017-04-29,240,1347668.53424658
New Hampshire,2017-05-06,239,1347792.80821918
New Hampshire,2017-05-13,234,1347917.08219178
New Hampshire,2017-05-20,222,1348041.35616438
New Hampshire,2017-05-27,190,1348165.63013699
New Hampshire,2017-06-03,227,1348289.90410959
New Hampshire,2017-06-10,224,1348414.17808219
New Hampshire,2017-06-17,234,1348538.45205479
New Hampshire,2017-06-24,210,1348662.7260274
New Hampshire,2017-07-01,223,1348787
New Hampshire,2017-07-08,236,1348876.71506849
New Hampshire,2017-07-15,211,1348966.43013699
New Hampshire,2017-07-22,236,1349056.14520548
New Hampshire,2017-07-29,220,1349145.86027397
New Hampshire,2017-08-05,253,1349235.57534247
New Hampshire,2017-08-12,241,1349325.29041096
New Hampshire,2017-08-19,234,1349415.00547945
New Hampshire,2017-08-26,224,1349504.72054795
New Hampshire,2017-09-02,234,1349594.43561644
New Hampshire,2017-09-09,254,1349684.15068493
New Hampshire,2017-09-16,225,1349773.86575342
New Hampshire,2017-09-23,208,1349863.58082192
New Hampshire,2017-09-30,213,1349953.29589041
New Hampshire,2017-10-07,234,1350043.0109589
New Hampshire,2017-10-14,232,1350132.7260274
New Hampshire,2017-10-21,222,1350222.44109589
New Hampshire,2017-10-28,231,1350312.15616438
New Hampshire,2017-11-04,257,1350401.87123288
New Hampshire,2017-11-11,240,1350491.58630137
New Hampshire,2017-11-18,209,1350581.30136986
New Hampshire,2017-11-25,236,1350671.01643836
New Hampshire,2017-12-02,248,1350760.73150685
New Hampshire,2017-12-09,231,1350850.44657534
New Hampshire,2017-12-16,251,1350940.16164384
New Hampshire,2017-12-23,246,1351029.87671233
New Hampshire,2017-12-30,235,1351119.59178082
New Hampshire,2018-01-06,264,1351209.30684932
New Hampshire,2018-01-13,276,1351299.02191781
New Hampshire,2018-01-20,232,1351388.7369863
New Hampshire,2018-01-27,266,1351478.45205479
New Hampshire,2018-02-03,276,1351568.16712329
New Hampshire,2018-02-10,265,1351657.88219178
New Hampshire,2018-02-17,274,1351747.59726027
New Hampshire,2018-02-24,271,1351837.31232877
New Hampshire,2018-03-03,225,1351927.02739726
New Hampshire,2018-03-10,256,1352016.74246575
New Hampshire,2018-03-17,223,1352106.45753425
New Hampshire,2018-03-24,209,1352196.17260274
New Hampshire,2018-03-31,229,1352285.88767123
New Hampshire,2018-04-07,256,1352375.60273973
New Hampshire,2018-04-14,220,1352465.31780822
New Hampshire,2018-04-21,248,1352555.03287671
New Hampshire,2018-04-28,252,1352644.74794521
New Hampshire,2018-05-05,227,1352734.4630137
New Hampshire,2018-05-12,250,1352824.17808219
New Hampshire,2018-05-19,242,1352913.89315068
New Hampshire,2018-05-26,224,1353003.60821918
New Hampshire,2018-06-02,230,1353093.32328767
New Hampshire,2018-06-09,198,1353183.03835616
New Hampshire,2018-06-16,230,1353272.75342466
New Hampshire,2018-06-23,237,1353362.46849315
New Hampshire,2018-06-30,214,1353452.18356164
New Hampshire,2018-07-07,214,1353567.6739726
New Hampshire,2018-07-14,218,1353687.46027397
New Hampshire,2018-07-21,248,1353807.24657534
New Hampshire,2018-07-28,234,1353927.03287671
New Hampshire,2018-08-04,231,1354046.81917808
New Hampshire,2018-08-11,191,1354166.60547945
New Hampshire,2018-08-18,235,1354286.39178082
New Hampshire,2018-08-25,235,1354406.17808219
New Hampshire,2018-09-01,240,1354525.96438356
New Hampshire,2018-09-08,213,1354645.75068493
New Hampshire,2018-09-15,235,1354765.5369863
New Hampshire,2018-09-22,259,1354885.32328767
New Hampshire,2018-09-29,232,1355005.10958904
New Hampshire,2018-10-06,261,1355124.89589041
New Hampshire,2018-10-13,268,1355244.68219178
New Hampshire,2018-10-20,249,1355364.46849315
New Hampshire,2018-10-27,253,1355484.25479452
New Hampshire,2018-11-03,239,1355604.04109589
New Hampshire,2018-11-10,220,1355723.82739726
New Hampshire,2018-11-17,227,1355843.61369863
New Hampshire,2018-11-24,225,1355963.4
New Hampshire,2018-12-01,246,1356083.18630137
New Hampshire,2018-12-08,240,1356202.97260274
New Hampshire,2018-12-15,253,1356322.75890411
New Hampshire,2018-12-22,225,1356442.54520548
New Hampshire,2018-12-29,282,1356562.33150685
New Hampshire,2019-01-05,238,1356682.11780822
New Hampshire,2019-01-12,240,1356801.90410959
New Hampshire,2019-01-19,264,1356921.69041096
New Hampshire,2019-01-26,261,1357041.47671233
New Hampshire,2019-02-02,283,1357161.2630137
New Hampshire,2019-02-09,240,1357281.04931507
New Hampshire,2019-02-16,274,1357400.83561644
New Hampshire,2019-02-23,268,1357520.62191781
New Hampshire,2019-03-02,254,1357640.40821918
New Hampshire,2019-03-09,231,1357760.19452055
New Hampshire,2019-03-16,252,1357879.98082192
New Hampshire,2019-03-23,255,1357999.76712329
New Hampshire,2019-03-30,246,1358119.55342466
New Hampshire,2019-04-06,263,1358239.33972603
New Hampshire,2019-04-13,210,1358359.1260274
New Hampshire,2019-04-20,221,1358478.91232877
New Hampshire,2019-04-27,251,1358598.69863014
New Hampshire,2019-05-04,243,1358718.48493151
New Hampshire,2019-05-11,233,1358838.27123288
New Hampshire,2019-05-18,211,1358958.05753425
New Hampshire,2019-05-25,224,1359077.84383562
New Hampshire,2019-06-01,220,1359197.63013699
New Hampshire,2019-06-08,193,1359317.41643836
New Hampshire,2019-06-15,180,1359437.20273973
New Hampshire,2019-06-22,253,1359556.9890411
New Hampshire,2019-06-29,222,1359676.77534247
New Hampshire,2019-07-06,206,1359796.56164384
New Hampshire,2019-07-13,219,1359916.34794521
New Hampshire,2019-07-20,225,1360036.13424658
New Hampshire,2019-07-27,227,1360155.92054795
New Hampshire,2019-08-03,204,1360275.70684931
New Hampshire,2019-08-10,261,1360395.49315068
New Hampshire,2019-08-17,219,1360515.27945205
New Hampshire,2019-08-24,208,1360635.06575342
New Hampshire,2019-08-31,253,1360754.85205479
New Hampshire,2019-09-07,219,1360874.63835616
New Hampshire,2019-09-14,244,1360994.42465753
New Hampshire,2019-09-21,222,1361114.2109589
New Hampshire,2019-09-28,235,1361233.99726027
New Hampshire,2019-10-05,235,1361353.78356164
New Hampshire,2019-10-12,227,1361473.56986301
New Hampshire,2019-10-19,251,1361593.35616438
New Hampshire,2019-10-26,224,1361713.14246575
New Hampshire,2019-11-02,252,1361832.92876712
New Hampshire,2019-11-09,237,1361952.71506849
New Hampshire,2019-11-16,238,1362072.50136986
New Hampshire,2019-11-23,268,1362192.28767123
New Hampshire,2019-11-30,237,1362312.0739726
New Hampshire,2019-12-07,242,1362431.86027397
New Hampshire,2019-12-14,259,1362551.64657534
New Hampshire,2019-12-21,281,1362671.43287671
New Hampshire,2019-12-28,247,1362791.21917808
New Hampshire,2020-01-04,261,1362911.00547945
New Hampshire,2020-01-11,267,1363030.79178082
New Hampshire,2020-01-18,249,1363150.57808219
New Hampshire,2020-01-25,245,1363270.36438356
New Hampshire,2020-02-01,244,1363390.15068493
New Hampshire,2020-02-08,261,1363509.9369863
New Hampshire,2020-02-15,240,1363629.72328767
New Hampshire,2020-02-22,281,1363749.50958904
New Hampshire,2020-02-29,230,1363869.29589041
New Hampshire,2020-03-07,271,1363989.08219178
New Hampshire,2020-03-14,243,1364108.86849315
New Hampshire,2020-03-21,256,1364228.65479452
New Hampshire,2020-03-28,262,1364348.44109589
New Hampshire,2020-04-04,250,1364468.22739726
New Hampshire,2020-04-11,274,1364588.01369863
New Hampshire,2020-04-18,246,1364707.8
New Hampshire,2020-04-25,274,1364827.58630137
New Hampshire,2020-05-02,264,1364947.37260274
New Hampshire,2020-05-09,294,1365067.15890411
New Hampshire,2020-05-16,291,1365186.94520548
New Hampshire,2020-05-23,274,1365306.73150685
New Hampshire,2020-05-30,257,1365426.51780822
New Hampshire,2020-06-06,264,1365546.30410959
New Hampshire,2020-06-13,316,1365666.09041096
New Hampshire,2020-06-20,210,1365785.87671233
New Jersey,2017-01-14,1698,8878759.89315069
New Jersey,2017-01-21,1606,8879041.77260274
New Jersey,2017-01-28,1576,8879323.65205479
New Jersey,2017-02-04,1632,8879605.53150685
New Jersey,2017-02-11,1562,8879887.4109589
New Jersey,2017-02-18,1582,8880169.29041096
New Jersey,2017-02-25,1581,8880451.16986301
New Jersey,2017-03-04,1488,8880733.04931507
New Jersey,2017-03-11,1582,8881014.92876712
New Jersey,2017-03-18,1508,8881296.80821918
New Jersey,2017-03-25,1445,8881578.68767123
New Jersey,2017-04-01,1440,8881860.56712329
New Jersey,2017-04-08,1505,8882142.44657534
New Jersey,2017-04-15,1424,8882424.3260274
New Jersey,2017-04-22,1420,8882706.20547945
New Jersey,2017-04-29,1409,8882988.08493151
New Jersey,2017-05-06,1339,8883269.96438356
New Jersey,2017-05-13,1401,8883551.84383562
New Jersey,2017-05-20,1408,8883833.72328767
New Jersey,2017-05-27,1353,8884115.60273973
New Jersey,2017-06-03,1360,8884397.48219178
New Jersey,2017-06-10,1338,8884679.36164384
New Jersey,2017-06-17,1309,8884961.24109589
New Jersey,2017-06-24,1341,8885243.12054794
New Jersey,2017-07-01,1323,8885525
New Jersey,2017-07-08,1323,8885534.5890411
New Jersey,2017-07-15,1301,8885544.17808219
New Jersey,2017-07-22,1341,8885553.76712329
New Jersey,2017-07-29,1256,8885563.35616438
New Jersey,2017-08-05,1317,8885572.94520548
New Jersey,2017-08-12,1337,8885582.53424658
New Jersey,2017-08-19,1258,8885592.12328767
New Jersey,2017-08-26,1330,8885601.71232877
New Jersey,2017-09-02,1417,8885611.30136986
New Jersey,2017-09-09,1336,8885620.89041096
New Jersey,2017-09-16,1325,8885630.47945205
New Jersey,2017-09-23,1360,8885640.06849315
New Jersey,2017-09-30,1327,8885649.65753425
New Jersey,2017-10-07,1302,8885659.24657534
New Jersey,2017-10-14,1300,8885668.83561644
New Jersey,2017-10-21,1269,8885678.42465753
New Jersey,2017-10-28,1339,8885688.01369863
New Jersey,2017-11-04,1346,8885697.60273973
New Jersey,2017-11-11,1342,8885707.19178082
New Jersey,2017-11-18,1426,8885716.78082192
New Jersey,2017-11-25,1490,8885726.36986301
New Jersey,2017-12-02,1395,8885735.95890411
New Jersey,2017-12-09,1530,8885745.54794521
New Jersey,2017-12-16,1542,8885755.1369863
New Jersey,2017-12-23,1515,8885764.7260274
New Jersey,2017-12-30,1551,8885774.31506849
New Jersey,2018-01-06,1682,8885783.90410959
New Jersey,2018-01-13,1766,8885793.49315068
New Jersey,2018-01-20,1605,8885803.08219178
New Jersey,2018-01-27,1635,8885812.67123288
New Jersey,2018-02-03,1577,8885822.26027397
New Jersey,2018-02-10,1666,8885831.84931507
New Jersey,2018-02-17,1632,8885841.43835616
New Jersey,2018-02-24,1527,8885851.02739726
New Jersey,2018-03-03,1481,8885860.61643836
New Jersey,2018-03-10,1467,8885870.20547945
New Jersey,2018-03-17,1421,8885879.79452055
New Jersey,2018-03-24,1516,8885889.38356164
New Jersey,2018-03-31,1510,8885898.97260274
New Jersey,2018-04-07,1463,8885908.56164384
New Jersey,2018-04-14,1443,8885918.15068493
New Jersey,2018-04-21,1442,8885927.73972603
New Jersey,2018-04-28,1369,8885937.32876712
New Jersey,2018-05-05,1467,8885946.91780822
New Jersey,2018-05-12,1311,8885956.50684932
New Jersey,2018-05-19,1260,8885966.09589041
New Jersey,2018-05-26,1339,8885975.68493151
New Jersey,2018-06-02,1269,8885985.2739726
New Jersey,2018-06-09,1362,8885994.8630137
New Jersey,2018-06-16,1362,8886004.45205479
New Jersey,2018-06-23,1368,8886014.04109589
New Jersey,2018-06-30,1333,8886023.63013699
New Jersey,2018-07-07,1400,8885961.95890411
New Jersey,2018-07-14,1326,8885888.4109589
New Jersey,2018-07-21,1381,8885814.8630137
New Jersey,2018-07-28,1363,8885741.31506849
New Jersey,2018-08-04,1376,8885667.76712329
